date,ticker,open,high,low,close,volume
2023-09-26,SPY,584.0,585.82,584.0,584.34,13986530
2023-09-27,SPY,580.69,581.0,577.24,578.28,13008654
2023-09-28,SPY,579.2,579.2,575.33,576.24,6153397
2023-09-29,SPY,575.6,575.6,573.23,574.59,7204058
2023-10-02,SPY,575.5,575.5,568.51,570.19,3129161
2023-10-03,SPY,568.83,580.52,568.83,579.1,1307722
2023-10-04,SPY,580.17,581.77,579.49,581.58,8793284
2023-10-05,SPY,582.1,582.1,570.79,576.06,4801716
2023-10-06,SPY,574.55,577.29,572.86,573.96,12200691
2023-10-09,SPY,574.49,574.49,566.99,567.49,12468390
2023-10-10,SPY,568.21,568.63,566.82,566.88,8232122
2023-10-11,SPY,564.18,566.78,563.61,566.16,5366581
2023-10-12,SPY,566.23,568.91,566.23,566.58,4471639
2023-10-13,SPY,567.11,567.11,556.25,556.98,3776304
2023-10-16,SPY,556.85,559.68,556.47,557.85,3430657
2023-10-17,SPY,558.11,558.11,555.1,555.93,11134550
2023-10-18,SPY,556.98,558.14,556.52,556.69,12741949
2023-10-19,SPY,558.75,562.17,557.49,560.73,6959717
2023-10-20,SPY,560.35,560.35,551.84,553.21,11666315
2023-10-23,SPY,552.15,553.58,549.26,551.11,11403462
2023-10-24,SPY,551.37,553.87,551.37,552.99,4500895
2023-10-25,SPY,553.14,555.79,553.14,555.33,12986050
2023-10-26,SPY,554.25,559.92,554.25,558.92,13459275
2023-10-27,SPY,561.88,561.88,559.05,559.39,9321581
2023-10-30,SPY,562.53,563.37,561.28,561.45,8703958
2023-10-31,SPY,560.98,560.98,558.49,559.92,13935409
2023-11-01,SPY,559.79,564.46,559.79,563.88,8133671
2023-11-02,SPY,562.91,567.42,561.84,562.55,4273335
2023-11-03,SPY,562.72,562.72,557.83,558.48,1353303
2023-11-06,SPY,557.04,559.67,556.85,558.36,4287935
2023-11-07,SPY,559.27,561.81,559.27,561.21,13473564
2023-11-08,SPY,562.97,562.97,556.36,558.04,4229272
2023-11-09,SPY,555.75,563.15,555.75,560.91,7494452
2023-11-10,SPY,559.46,559.46,556.25,557.77,11192728
2023-11-13,SPY,558.41,558.41,552.41,552.5,6534344
2023-11-14,SPY,555.32,555.99,554.25,554.91,9032182
2023-11-15,SPY,554.94,554.94,543.77,546.81,10004161
2023-11-16,SPY,547.53,547.53,542.93,546.44,7277222
2023-11-17,SPY,546.67,546.67,542.47,542.54,4804593
2023-11-20,SPY,542.26,542.26,534.62,534.64,4044938
2023-11-21,SPY,535.42,535.42,532.34,532.5,5508059
2023-11-22,SPY,533.06,537.77,533.06,537.26,5598614
2023-11-23,SPY,538.93,538.93,533.88,535.56,1351420
2023-11-24,SPY,535.57,544.84,535.57,543.33,932264
2023-11-27,SPY,542.33,543.25,540.52,540.68,7861316
2023-11-28,SPY,540.98,542.59,539.31,541.21,1936059
2023-11-29,SPY,541.84,547.68,541.84,543.88,8564759
2023-11-30,SPY,542.68,542.68,536.62,539.36,10529166
2023-12-01,SPY,538.96,539.5,537.79,539.35,1856952
2023-12-04,SPY,540.57,546.22,540.57,544.81,9294226
2023-12-05,SPY,544.74,545.02,540.98,542.27,4837314
2023-12-06,SPY,543.15,549.31,543.15,547.49,3981567
2023-12-07,SPY,547.82,554.27,547.82,552.19,7547656
2023-12-08,SPY,551.15,558.12,551.15,557.14,6186490
2023-12-11,SPY,557.96,557.96,555.03,556.44,6077910
2023-12-12,SPY,557.0,558.94,554.84,555.65,14317854
2023-12-13,SPY,551.57,560.25,551.57,558.63,1471181
2023-12-14,SPY,555.97,556.42,552.11,553.08,12566126
2023-12-15,SPY,553.69,555.26,552.82,553.31,8916355
2023-12-18,SPY,554.6,556.32,551.03,555.08,9974691
2023-12-19,SPY,554.51,559.27,554.51,557.23,1502529
2023-12-20,SPY,556.23,564.26,556.23,562.59,1592595
2023-12-21,SPY,558.86,562.26,558.86,561.38,1789466
2023-12-22,SPY,563.99,563.99,558.71,559.6,906301
2023-12-25,SPY,559.97,566.02,559.97,565.54,7759582
2023-12-26,SPY,566.04,572.01,566.04,571.91,11566499
2023-12-27,SPY,572.48,578.04,572.48,573.93,4318100
2023-12-28,SPY,570.65,581.99,570.65,579.88,1090100
2023-12-29,SPY,581.27,581.27,569.45,569.76,2674151
2024-01-01,SPY,569.71,569.71,565.34,565.82,2146067
2024-01-02,SPY,567.24,571.38,564.86,566.37,1185129
2024-01-03,SPY,563.58,573.06,563.58,570.36,8637133
2024-01-04,SPY,569.42,576.02,569.42,574.24,658553
2024-01-05,SPY,575.09,582.7,575.09,581.31,10530359
2024-01-08,SPY,581.52,584.61,578.33,582.4,11419562
2024-01-09,SPY,584.6,586.35,581.15,584.09,13675058
2024-01-10,SPY,586.16,586.16,577.9,582.62,14631560
2024-01-11,SPY,583.72,588.74,583.72,588.01,11563549
2024-01-12,SPY,587.51,587.51,584.07,587.06,2295733
2024-01-15,SPY,587.12,587.12,574.5,575.78,4300483
2024-01-16,SPY,575.07,576.15,571.88,574.7,11481566
2024-01-17,SPY,575.62,579.15,575.04,578.01,6483460
2024-01-18,SPY,575.71,581.6,575.71,577.98,6838356
2024-01-19,SPY,577.37,581.23,577.37,579.58,7489732
2024-01-22,SPY,580.94,580.94,575.94,576.77,6362008
2024-01-23,SPY,574.49,579.53,574.49,578.24,2016708
2024-01-24,SPY,576.99,581.15,575.78,576.77,4460769
2024-01-25,SPY,578.31,587.4,578.31,584.21,6009957
2024-01-26,SPY,580.95,582.08,579.76,580.91,9105115
2024-01-29,SPY,580.3,580.3,569.59,572.43,11850184
2024-01-30,SPY,572.41,581.69,572.41,577.8,2573607
2024-01-31,SPY,576.38,589.25,576.38,586.39,12903531
2024-02-01,SPY,586.78,587.22,583.59,585.43,6058470
2024-02-02,SPY,586.23,590.51,586.23,590.27,14876371
2024-02-05,SPY,589.73,595.49,588.99,593.94,8507670
2024-02-06,SPY,593.17,593.4,590.39,591.94,12754248
2024-02-07,SPY,592.07,596.25,592.07,594.68,1273213
2024-02-08,SPY,591.94,600.76,591.94,599.6,10680455
2024-02-09,SPY,598.58,598.58,591.22,593.48,3874616
2024-02-12,SPY,594.42,594.42,587.48,589.98,11687203
2024-02-13,SPY,590.81,590.81,587.36,587.98,9579309
2024-02-14,SPY,588.28,588.28,580.09,583.89,7953011
2024-02-15,SPY,584.19,586.14,581.11,582.75,10512185
2024-02-16,SPY,582.9,582.95,582.55,582.76,500012
2024-02-19,SPY,581.78,589.36,581.78,589.36,6836344
2024-02-20,SPY,592.49,594.59,591.08,593.15,2081542
2024-02-21,SPY,593.94,593.94,580.62,582.92,9834236
2024-02-22,SPY,584.63,586.14,583.35,584.26,9420399
2024-02-23,SPY,583.83,592.22,583.83,591.55,10335503
2024-02-26,SPY,592.69,592.69,588.47,588.88,5969744
2024-02-27,SPY,589.66,589.66,583.6,586.29,729146
2024-02-28,SPY,585.99,585.99,575.14,578.44,4661352
2024-02-29,SPY,577.92,588.65,577.92,587.37,12624896
2024-03-01,SPY,588.14,593.66,588.14,592.63,12892885
2024-03-04,SPY,591.4,593.83,591.4,593.5,11631084
2024-03-05,SPY,594.19,594.19,584.8,585.98,6826216
2024-03-06,SPY,585.29,586.13,584.57,584.65,6462446
2024-03-07,SPY,585.35,587.14,580.13,583.37,1249027
2024-03-08,SPY,583.91,583.91,579.15,583.04,5592732
2024-03-11,SPY,585.05,585.35,579.88,581.44,8591143
2024-03-12,SPY,583.79,583.79,580.81,583.29,12434480
2024-03-13,SPY,583.9,590.52,583.9,588.75,5509340
2024-03-14,SPY,590.83,595.44,589.93,591.14,5467734
2024-03-15,SPY,589.98,592.32,589.98,592.18,4002512
2024-03-18,SPY,593.56,600.98,593.56,598.36,7233823
2024-03-19,SPY,599.78,599.78,597.24,598.12,12513167
2024-03-20,SPY,596.92,605.65,596.92,605.05,13283449
2024-03-21,SPY,602.71,616.6,602.71,615.68,1474663
2024-03-22,SPY,617.21,622.53,617.21,621.96,7066617
2024-03-25,SPY,622.26,622.26,619.27,619.44,8699683
2024-03-26,SPY,620.67,620.67,614.79,615.18,4066724
2024-03-27,SPY,614.29,614.29,607.21,608.81,4635356
2024-03-28,SPY,610.17,610.17,599.94,599.95,6280349
2024-03-29,SPY,598.97,599.59,595.12,596.43,8951311
2024-04-01,SPY,598.37,598.67,597.32,597.62,12877934
2024-04-02,SPY,597.75,606.39,597.75,604.81,2906401
2024-04-03,SPY,606.56,606.56,602.51,604.72,14255373
2024-04-04,SPY,603.87,603.87,602.03,603.31,10262135
2024-04-05,SPY,605.4,605.4,601.22,603.06,8224736
2024-04-08,SPY,603.49,605.65,601.5,602.49,12116238
2024-04-09,SPY,601.3,601.3,595.11,597.57,14593917
2024-04-10,SPY,596.21,598.78,596.21,597.66,7994901
2024-04-11,SPY,597.16,601.92,597.16,599.99,7928191
2024-04-12,SPY,599.41,599.41,593.08,593.31,8007452
2024-04-15,SPY,595.35,595.35,592.08,593.39,13447122
2024-04-16,SPY,593.91,593.91,590.91,591.36,4224975
2024-04-17,SPY,593.11,597.32,593.09,593.95,10747090
2024-04-18,SPY,591.83,594.96,591.76,593.07,11729263
2024-04-19,SPY,590.35,590.35,582.51,584.92,3206600
2024-04-22,SPY,584.4,584.4,578.99,579.11,13640042
2024-04-23,SPY,579.65,584.63,579.65,583.7,13110422
2024-04-24,SPY,584.87,584.87,577.79,579.85,9073880
2024-04-25,SPY,575.87,581.33,575.87,581.0,14199674
2024-04-26,SPY,581.99,582.79,581.99,582.58,3680685
2024-04-29,SPY,582.74,582.74,577.32,577.44,11434313
2024-04-30,SPY,577.69,580.29,576.35,578.36,3697715
2024-05-01,SPY,577.85,577.85,569.44,570.51,5595457
2024-05-02,SPY,568.78,568.78,563.21,566.55,7159525
2024-05-03,SPY,566.52,566.52,559.99,560.82,11227550
2024-05-06,SPY,564.13,564.13,558.76,559.18,639520
2024-05-07,SPY,556.8,556.8,554.06,555.54,7640712
2024-05-08,SPY,554.91,562.31,554.91,560.23,817226
2024-05-09,SPY,558.06,564.47,558.06,563.76,1151981
2024-05-10,SPY,564.63,566.39,562.28,564.44,11419223
2024-05-13,SPY,562.25,569.59,562.25,568.0,4673230
2024-05-14,SPY,567.05,567.36,564.77,565.75,8069984
2024-05-15,SPY,567.06,575.37,567.06,573.85,11177134
2024-05-16,SPY,573.26,577.12,573.26,576.67,8080705
2024-05-17,SPY,575.27,580.27,575.27,579.41,5889813
2024-05-20,SPY,580.89,587.79,580.89,586.55,9017126
2024-05-21,SPY,585.74,587.19,585.74,587.17,1431028
2024-05-22,SPY,586.07,588.01,585.03,585.24,7221247
2024-05-23,SPY,584.88,591.84,584.88,590.57,10082588
2024-05-24,SPY,591.94,594.67,591.94,593.45,12719045
2024-05-27,SPY,595.91,595.91,588.76,588.97,6451401
2024-05-28,SPY,588.07,588.07,577.56,580.12,2231327
2024-05-29,SPY,579.37,579.37,578.33,578.34,4481268
2024-05-30,SPY,579.51,579.51,570.37,571.75,5299022
2024-05-31,SPY,571.76,574.53,571.4,573.29,3716437
2024-06-03,SPY,571.0,576.3,569.4,572.93,8389486
2024-06-04,SPY,571.56,571.56,567.14,568.9,14807123
2024-06-05,SPY,569.22,571.52,569.22,571.32,6699156
2024-06-06,SPY,572.11,572.14,569.83,571.83,14957500
2024-06-07,SPY,571.06,576.58,571.06,575.35,7992814
2024-06-10,SPY,577.33,580.95,577.33,579.15,8234117
2024-06-11,SPY,581.33,586.12,581.33,585.66,8542542
2024-06-12,SPY,583.6,587.06,583.6,586.43,608503
2024-06-13,SPY,584.9,591.05,583.8,589.57,7958588
2024-06-14,SPY,590.38,595.05,590.38,592.15,9117269
2024-06-17,SPY,589.46,589.46,581.59,583.6,10020171
2024-06-18,SPY,582.43,582.43,572.32,573.3,662207
2024-06-19,SPY,574.34,575.85,573.65,575.29,804891
2024-06-20,SPY,575.49,576.01,574.51,575.46,14386554
2024-06-21,SPY,576.04,576.04,572.3,573.8,8103873
2024-06-24,SPY,575.15,575.15,568.72,570.93,671231
2024-06-25,SPY,570.16,573.04,569.98,571.46,2803889
2024-06-26,SPY,571.51,577.29,571.51,576.3,8820756
2024-06-27,SPY,577.05,581.78,577.05,581.74,10360748
2024-06-28,SPY,582.24,590.7,582.24,590.7,10795013
2024-07-01,SPY,589.25,603.09,589.25,600.07,7712965
2024-07-02,SPY,599.14,599.14,594.35,596.78,1380254
2024-07-03,SPY,597.18,597.18,592.21,593.73,1221237
2024-07-04,SPY,595.41,595.41,590.78,592.43,7356864
2024-07-05,SPY,589.92,599.06,589.92,597.61,1512275
2024-07-08,SPY,599.43,599.43,592.74,595.87,1724972
2024-07-09,SPY,596.2,596.73,595.92,596.17,7007996
2024-07-10,SPY,594.5,599.75,594.5,598.36,10623758
2024-07-11,SPY,595.31,602.72,595.31,602.16,2134375
2024-07-12,SPY,604.98,605.12,604.54,604.9,8775593
2024-07-15,SPY,603.83,603.83,598.35,598.94,5901358
2024-07-16,SPY,601.86,601.86,590.16,591.45,4181420
2024-07-17,SPY,591.41,593.42,591.37,591.47,3920531
2024-07-18,SPY,591.3,592.82,590.73,592.21,13902065
2024-07-19,SPY,594.41,594.41,589.33,589.5,12462078
2024-07-22,SPY,589.8,593.4,589.8,590.9,9902498
2024-07-23,SPY,591.81,599.0,591.81,598.58,2511560
2024-07-24,SPY,597.48,603.05,597.48,598.47,4044899
2024-07-25,SPY,597.99,597.99,591.3,592.86,8202491
2024-07-26,SPY,592.48,600.05,592.48,596.3,14478198
2024-07-29,SPY,595.91,598.02,592.25,594.27,3961475
2024-07-30,SPY,594.44,606.35,594.44,605.67,3718307
2024-07-31,SPY,607.2,611.74,607.2,610.63,12092952
2024-08-01,SPY,611.22,611.22,597.94,600.83,13826763
2024-08-02,SPY,601.89,601.89,597.32,597.34,3710362
2024-08-05,SPY,598.16,598.16,593.32,593.5,3333584
2024-08-06,SPY,594.2,594.2,585.79,587.85,4579708
2024-08-07,SPY,589.62,589.62,587.44,587.57,4876003
2024-08-08,SPY,587.85,588.86,586.26,587.19,14965245
2024-08-09,SPY,589.19,590.63,587.97,589.64,4456121
2024-08-12,SPY,589.54,596.3,589.54,594.52,9552319
2024-08-13,SPY,593.56,593.56,588.39,589.28,10489006
2024-08-14,SPY,592.78,592.78,587.6,587.97,8657205
2024-08-15,SPY,588.58,588.58,586.3,586.78,1323856
2024-08-16,SPY,587.07,598.32,587.07,596.71,991121
2024-08-19,SPY,596.69,603.0,596.69,600.56,11158666
2024-08-20,SPY,599.89,599.89,590.47,592.46,7501292
2024-08-21,SPY,593.51,594.71,592.83,593.72,5310365
2024-08-22,SPY,595.1,595.1,588.09,588.38,1626192
2024-08-23,SPY,590.96,590.96,583.96,585.43,9211670
2024-08-26,SPY,588.26,588.26,579.07,580.29,8608310
2024-08-27,SPY,581.76,581.76,574.31,575.75,14776483
2024-08-28,SPY,575.93,575.93,574.2,575.6,12319474
2024-08-29,SPY,577.83,577.83,569.8,572.03,7626941
2024-08-30,SPY,571.11,576.29,571.11,575.77,9311355
2024-09-02,SPY,576.02,576.02,571.53,572.14,889408
2024-09-03,SPY,572.91,576.47,572.91,575.46,8287547
2024-09-04,SPY,576.38,578.88,576.38,577.53,11541862
2024-09-05,SPY,576.8,576.8,573.47,574.61,14725254
2024-09-06,SPY,577.33,582.58,577.33,580.6,1882625
2024-09-09,SPY,580.96,585.53,579.48,579.9,1587173
2024-09-10,SPY,582.37,583.36,581.59,581.8,5293708
2024-09-11,SPY,582.39,583.59,581.39,583.09,4780653
2024-09-12,SPY,582.72,582.72,575.46,580.43,9897361
2024-09-13,SPY,581.19,581.19,573.74,573.84,4004243
2024-09-16,SPY,572.63,578.3,572.63,577.11,4630538
2024-09-17,SPY,578.59,578.59,572.24,574.43,4797018
2024-09-18,SPY,572.0,579.16,572.0,579.09,5510286
2024-09-19,SPY,579.61,583.59,579.61,583.26,4500989
2024-09-20,SPY,584.22,584.22,575.4,576.44,12158016
2024-09-23,SPY,575.95,575.95,568.99,570.31,12681854
2024-09-24,SPY,568.69,568.69,563.84,563.99,5411086
2024-09-25,SPY,563.71,565.55,561.29,563.64,10506719
2024-09-26,SPY,563.22,563.22,559.83,561.92,10793932
2024-09-27,SPY,562.57,567.83,562.57,567.05,998164
2024-09-30,SPY,566.97,572.86,566.97,571.86,4496708
2024-10-01,SPY,572.5,577.14,572.5,575.25,9492455
2024-10-02,SPY,577.22,585.14,577.22,580.98,10946657
2024-10-03,SPY,581.34,584.64,578.12,581.55,2466525
2024-10-04,SPY,579.53,579.53,576.33,577.47,14166384
2024-10-07,SPY,578.68,578.68,573.59,575.57,12185794
2024-10-08,SPY,576.83,580.29,576.83,578.26,14085144
2024-10-09,SPY,578.62,578.62,571.54,573.1,5238082
2024-10-10,SPY,571.25,576.12,571.25,575.5,680752
2024-10-11,SPY,575.44,580.03,575.44,579.69,8897656
2024-10-14,SPY,578.79,585.04,578.79,584.34,3734023
2024-10-15,SPY,584.49,593.87,584.49,592.21,12198288
2024-10-16,SPY,592.77,597.01,592.77,593.95,4738904
2024-10-17,SPY,592.78,592.78,580.48,581.06,2488598
2024-10-18,SPY,578.39,580.05,578.39,579.72,9049560
2024-10-21,SPY,578.65,578.65,570.76,574.64,8691371
2024-10-22,SPY,576.44,584.27,576.44,582.83,8628692
2024-10-23,SPY,584.33,584.33,577.03,579.55,10495069
2024-10-24,SPY,578.87,578.87,574.45,574.96,5289609
2024-10-25,SPY,575.57,578.76,575.57,577.68,5775015
2024-10-28,SPY,580.54,580.54,574.8,575.81,7855105
2024-10-29,SPY,576.53,582.13,574.58,580.31,10144791
2024-10-30,SPY,579.61,585.64,579.61,583.76,8574070
2024-10-31,SPY,585.28,587.28,585.28,586.96,3989018
2024-11-01,SPY,588.05,588.05,584.24,586.37,14624589
2024-11-04,SPY,587.47,587.47,578.71,579.01,8149195
2024-11-05,SPY,578.08,581.59,578.08,580.5,12599129
2024-11-06,SPY,577.88,579.5,577.88,579.46,11939428
2024-11-07,SPY,580.14,580.42,579.44,579.9,10053269
2024-11-08,SPY,580.96,580.96,574.43,575.07,1438671
2024-11-11,SPY,575.42,581.56,575.42,578.84,12829113
2024-11-12,SPY,578.93,580.83,578.13,579.83,10533670
2024-11-13,SPY,576.07,585.34,576.07,583.84,13902201
2024-11-14,SPY,584.07,584.07,579.21,581.11,6887313
2024-11-15,SPY,581.79,581.79,569.09,570.78,602737
2024-11-18,SPY,571.2,571.2,564.59,565.1,10639863
2024-11-19,SPY,564.31,566.89,561.45,564.12,11469930
2024-11-20,SPY,563.74,565.35,563.12,564.25,4785982
2024-11-21,SPY,566.79,566.79,562.58,563.16,14094696
2024-11-22,SPY,563.13,563.13,559.55,560.32,1833387
2024-11-25,SPY,557.99,557.99,551.64,553.54,11998801
2024-11-26,SPY,554.34,554.34,549.15,550.18,5938160
2024-11-27,SPY,550.71,552.47,548.33,549.2,8513737
2024-11-28,SPY,547.2,554.25,547.2,552.99,13605758
2024-11-29,SPY,552.94,559.27,552.94,556.3,8663242
2024-12-02,SPY,555.82,555.82,546.47,546.69,3851076
2024-12-03,SPY,546.87,547.35,545.49,547.14,10897326
2024-12-04,SPY,548.54,552.7,548.54,552.69,930276
2024-12-05,SPY,553.38,565.97,553.38,565.3,8723085
2024-12-06,SPY,567.2,575.41,567.2,573.95,6963540
2024-12-09,SPY,573.06,576.97,573.06,574.62,13824190
2024-12-10,SPY,577.35,577.35,571.71,575.25,9138246
2024-12-11,SPY,574.8,576.41,573.68,575.72,6023635
2024-12-12,SPY,575.67,575.75,572.96,573.95,878248
2024-12-13,SPY,575.96,580.94,575.96,577.36,7365393
2024-12-16,SPY,577.04,577.04,571.89,573.62,11121851
2024-12-17,SPY,571.72,576.86,571.72,574.26,8389422
2024-12-18,SPY,571.65,580.5,571.65,576.69,7162971
2024-12-19,SPY,578.21,584.06,578.21,581.18,13023389
2024-12-20,SPY,578.2,586.36,578.2,583.92,6707382
2024-12-23,SPY,585.16,589.44,585.16,589.41,7957630
2024-12-24,SPY,590.94,596.67,590.94,594.18,8699912
2024-12-25,SPY,592.45,595.79,592.45,595.62,12639422
2024-12-26,SPY,597.68,597.68,590.79,591.25,6622382
2024-12-27,SPY,592.09,598.23,592.09,596.17,4221800
2024-12-30,SPY,594.47,597.71,593.98,595.19,14887866
2024-12-31,SPY,595.97,603.57,595.97,603.22,6161474
2022-01-03,AAPL,181.59,181.59,178.61,179.81,7395562
2022-01-04,AAPL,179.77,180.91,179.77,180.65,14966293
2022-01-05,AAPL,180.68,181.32,180.12,180.75,7758644
2022-01-06,AAPL,181.0,181.0,176.05,177.38,2576352
2022-01-07,AAPL,178.38,178.38,174.54,174.64,8831736
2022-01-10,AAPL,173.8,177.75,173.8,177.45,10570725
2022-01-11,AAPL,176.93,179.8,176.93,179.51,6340039
2022-01-12,AAPL,179.34,180.48,179.34,180.34,10192431
2022-01-13,AAPL,179.85,180.39,178.11,179.01,11718653
2022-01-14,AAPL,177.91,178.5,176.61,177.49,6527409
2022-01-17,AAPL,177.75,179.75,177.75,179.53,2148928
2022-01-18,AAPL,178.72,178.72,177.73,177.82,12329583
2022-01-19,AAPL,178.28,178.71,176.1,177.53,14171272
2022-01-20,AAPL,178.03,179.38,178.03,178.65,3547792
2022-01-21,AAPL,177.43,179.56,177.43,179.5,13755655
2022-01-24,AAPL,179.92,180.45,178.82,179.97,13671012
2022-01-25,AAPL,180.17,184.55,180.17,184.48,13305245
2022-01-26,AAPL,184.12,184.12,181.59,182.29,5719023
2022-01-27,AAPL,182.58,183.43,180.68,182.25,13220547
2022-01-28,AAPL,181.09,188.16,181.09,187.78,1273352
2022-01-31,AAPL,186.84,191.89,186.84,191.0,9286064
2022-02-01,AAPL,192.01,192.01,189.72,191.23,9419466
2022-02-02,AAPL,190.71,193.15,190.71,193.12,9092751
2022-02-03,AAPL,193.94,193.94,191.32,192.12,1187071
2022-02-04,AAPL,192.35,192.35,190.34,190.58,12322810
2022-02-07,AAPL,191.97,191.97,188.58,188.64,6866009
2022-02-08,AAPL,189.06,189.65,187.7,188.82,6451352
2022-02-09,AAPL,188.7,192.19,188.7,191.59,12126126
2022-02-10,AAPL,191.75,191.75,187.49,188.7,12898042
2022-02-11,AAPL,188.26,188.26,185.17,185.25,14447348
2022-02-14,AAPL,184.99,186.03,183.45,184.72,11083222
2022-02-15,AAPL,185.28,186.17,184.68,184.9,14636959
2022-02-16,AAPL,184.75,187.13,184.75,186.57,710180
2022-02-17,AAPL,186.84,186.84,184.6,184.62,1806986
2022-02-18,AAPL,183.57,184.02,183.57,183.74,2792766
2022-02-21,AAPL,184.06,184.06,181.27,181.39,11394026
2022-02-22,AAPL,180.5,183.1,180.5,182.61,6356444
2022-02-23,AAPL,182.66,182.66,179.79,180.38,1781658
2022-02-24,AAPL,180.09,180.09,178.97,179.09,5870088
2022-02-25,AAPL,180.78,180.78,179.36,179.73,14438277
2022-02-28,AAPL,178.48,183.35,178.48,182.72,10080446
2022-03-01,AAPL,182.61,186.31,182.61,185.6,1732133
2022-03-02,AAPL,185.01,185.01,183.27,183.31,9498483
2022-03-03,AAPL,183.19,183.19,181.46,181.67,10623097
2022-03-04,AAPL,181.97,183.16,181.97,183.04,9848943
2022-03-07,AAPL,182.47,182.86,182.1,182.79,6521580
2022-03-08,AAPL,182.97,184.94,182.97,184.55,11930914
2022-03-09,AAPL,184.48,187.0,184.48,186.17,9628988
2022-03-10,AAPL,186.36,189.55,186.36,189.34,14869690
2022-03-11,AAPL,189.08,189.08,185.18,187.74,6703300
2022-03-14,AAPL,188.79,188.79,187.54,187.98,5830066
2022-03-15,AAPL,186.82,188.41,186.3,186.98,8402252
2022-03-16,AAPL,185.86,191.01,185.86,188.48,4639941
2022-03-17,AAPL,188.05,188.07,186.65,186.91,4709484
2022-03-18,AAPL,186.57,187.26,186.38,186.58,1523648
2022-03-21,AAPL,185.38,187.47,185.38,186.33,9317869
2022-03-22,AAPL,186.73,186.73,185.15,185.42,12769266
2022-03-23,AAPL,186.03,188.93,186.03,188.09,6168928
2022-03-24,AAPL,188.38,190.26,188.38,189.86,13368441
2022-03-25,AAPL,190.18,193.29,190.18,192.42,10300694
2022-03-28,AAPL,191.14,194.08,191.14,192.33,12722055
2022-03-29,AAPL,192.11,197.24,192.11,195.53,3453495
2022-03-30,AAPL,195.2,197.38,195.2,195.71,5676441
2022-03-31,AAPL,195.59,195.59,193.53,194.91,10903424
2022-04-01,AAPL,194.87,194.87,190.33,191.1,7926071
2022-04-04,AAPL,191.78,191.78,189.19,189.46,2565642
2022-04-05,AAPL,189.4,189.4,183.43,183.57,8412834
2022-04-06,AAPL,183.41,184.5,183.41,184.23,3288553
2022-04-07,AAPL,184.35,187.5,184.35,186.85,10542573
2022-04-08,AAPL,186.8,187.11,185.15,186.25,12388334
2022-04-11,AAPL,186.82,186.82,185.62,185.85,6113191
2022-04-12,AAPL,187.29,187.46,185.58,186.45,10076686
2022-04-13,AAPL,186.64,186.82,184.85,186.13,11334782
2022-04-14,AAPL,185.2,186.18,185.2,185.89,12515393
2022-04-15,AAPL,185.95,186.04,184.12,185.77,7003758
2022-04-18,AAPL,185.23,188.08,184.86,185.64,5468978
2022-04-19,AAPL,185.4,187.69,185.4,187.03,3590257
2022-04-20,AAPL,186.75,186.75,182.89,182.9,13284931
2022-04-21,AAPL,182.12,184.91,182.12,183.84,2121757
2022-04-22,AAPL,184.94,184.94,179.77,180.13,1499614
2022-04-25,AAPL,179.46,181.37,179.46,180.88,14859480
2022-04-26,AAPL,180.15,180.15,177.98,178.32,4470801
2022-04-27,AAPL,178.01,180.2,178.01,179.08,10894245
2022-04-28,AAPL,179.11,180.91,179.11,179.85,3356207
2022-04-29,AAPL,179.38,179.38,177.58,177.8,1261414
2022-05-02,AAPL,178.2,178.2,173.97,174.86,8928081
2022-05-03,AAPL,174.46,174.46,170.1,171.57,8369581
2022-05-04,AAPL,171.43,173.51,171.43,172.96,6634752
2022-05-05,AAPL,172.31,172.31,168.37,169.67,9865238
2022-05-06,AAPL,169.38,169.38,164.76,166.69,10883449
2022-05-09,AAPL,166.5,166.5,163.93,164.12,4010955
2022-05-10,AAPL,163.93,164.93,163.93,164.62,9377238
2022-05-11,AAPL,165.15,165.15,162.5,162.51,14470190
2022-05-12,AAPL,161.89,161.89,159.22,159.8,1772197
2022-05-13,AAPL,160.03,161.59,160.03,161.31,10616933
2022-05-16,AAPL,162.17,164.07,162.17,163.7,10112361
2022-05-17,AAPL,164.12,164.23,163.33,163.99,12404982
2022-05-18,AAPL,163.96,164.99,162.41,163.96,12779089
2022-05-19,AAPL,163.92,164.52,162.07,163.95,10081011
2022-05-20,AAPL,164.53,165.64,163.46,164.06,4001599
